23	HUMAN_CANOEING_CARVE_TRAILBLAZER_AXE_NO_INFERNAL
24	HUMAN_WOODCUTTING_TRAILBLAZER_AXE_NO_INFERNAL
85	HUMAN_WOODCRAFTING_AXE_TRAILBLAZER_NO_INFERNAL
88	HUMAN_HARPOON_TRAILBLAZER_NO_INFERNAL
179	HUMAN_PRAY_LOOP
189	EMOTE_YES_LOOP
190	EMOTE_NO_LOOP
191	EMOTE_THINK_LOOP
192	EMOTE_BOW_LOOP
193	EMOTE_ANGRY_LOOP
194	EMOTE_CRY_LOOP
195	EMOTE_LAUGH_LOOP
196	EMOTE_CHEER_LOOP
197	EMOTE_WAVE_LOOP
335	HUMAN_MINING_DRAGON_PICKAXE_PRETTY_WALL
363	HUMAN_HERBING_VIAL
364	HUMAN_HERBING_GRIND
365	HUMAN_EXPLODINGVIAL
368	HUMAN_BLOWN_MIDDLE_PRIORITY
376	HUMAN_DDAGGER_LUNGE
377	HUMAN_DDAGGER_HACK
378	HUMAN_DDAGGER_BLOCK
379	HUMAN_DDAGGER_DEF
380	HUMAN_DSPEAR_SLASH
381	HUMAN_DSPEAR_STAB
382	HUMAN_DSPEAR_LUNGE
383	HUMAN_DSPEAR_BLOCK
384	HUMAN_DSPEAR_DEF
385	HUMAN_THROW
386	HUMAN_SWORD_STAB
387	HUMAN_SWORD_BLOCK
388	HUMAN_SWORD_DEF
389	HUMAN_SWORD_TRANSDEF
390	HUMAN_SWORD_SLASH
391	HUMAN_SWORD_TRANSSLASH
392	HUMAN_SWORD_LUNGE
393	HUMAN_AXE_CHOP
394	HUMAN_TRANS_AXE_CHOP
395	HUMAN_AXE_HACK
396	HUMAN_AXE_SMASH
397	HUMAN_AXE_BLOCK
398	HUMAN_AXE_DEF
399	HUMAN_TRANS_AXE_DEF
400	HUMAN_BLUNT_SPIKE
401	HUMAN_BLUNT_POUND
402	HUMAN_BLUNT_PUMMEL
403	HUMAN_BLUNT_BLOCK
404	HUMAN_BLUNT_DEF
405	HUMAN_DHSWORD_STAB
406	HUMAN_DHSWORD_CHOP
407	HUMAN_DHSWORD_SLASH
408	HUMAN_DHSWORD_LUNGE
409	HUMAN_DHSWORD_SPIN
410	HUMAN_DHSWORD_BLOCK
411	HUMAN_DHSWORD_DEF
412	HUMAN_STAFF_SPIKE
413	HUMAN_STAFF_POUND
414	HUMAN_STAFF_PUMMEL
415	HUMAN_STAFF_BLOCK
416	HUMAN_STAFF_DEF
417	HUMAN_STAFFORB_SPIKE
418	HUMAN_STAFFORB_POUND
419	HUMAN_STAFFORB_PUMMEL
420	HUMAN_STAFFORB_BLOCK
421	HUMAN_STAFFORB_DEF
422	HUMAN_UNARMEDPUNCH
423	HUMAN_UNARMEDKICK
424	HUMAN_UNARMEDBLOCK
425	HUMAN_UNARMED_DEF
426	HUMAN_BOW
427	HUMAN_CROSSBOW
428	HUMAN_SPEAR_SPIKE
429	HUMAN_SPEAR_LUNGE
430	HUMAN_SPEAR_BLOCK
431	HUMAN_SPEAR_DEF
432	HUMAN_SPEAR_THROW
433	HUMAN_FARMERSFORK_STAB
434	HUMAN_FARMERSFORK_DEF
435	HUMAN_SCYTHE_BLOCK
436	HUMAN_SCYTHE_DEF
437	HUMAN_SCYTHE_SLASH
438	HUMAN_SCYTHE_LUNGE
439	HUMAN_SCYTHE_SPIN
440	HUMAN_SCYTHE_SWEEP
528	HUMAN_WHIRLPOOL
529	HUMAN_ROCKFALL
530	HUMAN_SWINGINGBOULDERTRAP2
531	HUMAN_SWINGINGBOULDERTRAP
532	HUMAN_SPEARTRAP
533	HUMAN_SPRINGTRAP
534	HUMAN_GETUP
535	HUMAN_CLOSECHEST
536	HUMAN_OPENCHEST
537	HUMAN_LOCKEDCHEST
538	HUMAN_OPENCUPBOARD
539	HUMAN_CLOSECUPBOARD
540	HUMAN_LOCKEDCUPBOARD
541	HUMAN_CLOSEHIGHCUPBOARD
542	HUMAN_OPENHIGHCUPBOARD
543	HUMAN_LOCKEDHIGHCUPBOARD
544	HUMAN_CLOSEBIGCUPBOARD
545	HUMAN_OPENBIGCUPBOARD
546	HUMAN_LOCKEDBIGCUPBOARD
547	HUMAN_OPENDOOR
548	HUMAN_OPENDESERTDOOR
549	HUMAN_GOTHROUGHDESERTDOOR
550	HUMAN_OPENDOORL
551	HUMAN_OPENDOORR
552	HUMAN_CLOSEDOORL
553	HUMAN_CLOSEDOORR
566	HUMAN_WEAPONS_CRIMSON_KISTEN_ATTACK_ALT
618	HUMAN_HARPOON
619	HUMAN_LOBSTER
620	HUMAN_LARGENET
621	HUMAN_SMALLNET
622	HUMAN_FISHING_CASTING
623	HUMAN_FISH_ONSPOT
624	HUMAN_MINING_RUNE_PICKAXE
625	HUMAN_MINING_BRONZE_PICKAXE
626	HUMAN_MINING_IRON_PICKAXE
627	HUMAN_MINING_STEEL_PICKAXE
628	HUMAN_MINING_ADAMANT_PICKAXE
629	HUMAN_MINING_MITHRIL_PICKAXE
642	HUMAN_MINING_DRAGON_PICKAXE_PRETTY
643	HUMAN_MINING_DRAGON_PICKAXE_PRETTY_NOREACHFORWARD
645	HUMAN_PRAY
707	HUMAN_CASTZAP
708	HUMAN_CASTIBANBLAST
709	HUMAN_CASTHEAL
710	HUMAN_CASTENTANGLE
711	HUMAN_CASTSTRIKE
712	HUMAN_CASTLOWLVLALCHEMY
713	HUMAN_CASTHIGHLVLALCHEMY
714	HUMAN_CASTTELEPORT
715	HUMAN_CASTTELEPORT_REVERSE
716	HUMAN_CASTCONFUSE
717	HUMAN_CASTWEAKEN
718	HUMAN_CASTCURSE
719	HUMAN_ENCHANTAMULETLVL1
720	HUMAN_ENCHANTAMULETLVL2
721	HUMAN_ENCHANTAMULETLVL3
722	HUMAN_CASTBONESTOBANANAS
723	HUMAN_CASTTELEGRAB
724	HUMAN_CASTCRUMBLEUNDEAD
725	HUMAN_CASTSUPERHEATITEM
726	HUMAN_CASTCHARGEORB
727	HUMAN_CASTWAVE
728	HUMAN_CASTENFEEBLE
729	HUMAN_CASTSTUN
733	HUMAN_CREATEFIRE
734	HUMAN_BLOWN_START
735	HUMAN_BLOWN_MIDDLE
736	HUMAN_BLOWN_END_GETUP
737	HUMAN_CLIMBING
738	HUMAN_CLIMBING_READY
739	HUMAN_CLIMBING_FALL
740	HUMAN_CLIMBING_DOWN
741	HUMAN_SPOT_JUMP
742	HUMAN_MONKEYBARS_ON
743	HUMAN_MONKEYBARS_OFF
744	HUMAN_MONKEYBARS_WALK
745	HUMAN_MONKEYBARS_READY
746	HUMAN_PIPESQUEEZE
747	HUMAN_PIPESQUEEZE_READY
748	HUMAN_PIPEUNSQUEEZE
749	HUMAN_DOUBLEPIPESQUEEZE
750	HUMAN_ROPESWING
751	HUMAN_ROPESWING_LONG
752	HUMAN_INTO_SIDESTEP
753	HUMAN_INTO_SIDESTEPL
754	HUMAN_WALK_SIDESTEP
755	HUMAN_READY_SIDESTEP
756	HUMAN_WALK_SIDESTEPL
757	HUMAN_READY_SIDESTEPL
758	HUMAN_OUTOF_SIDESTEP
759	HUMAN_OUTOF_SIDESTEPL
760	HUMAN_SIDESTEP_FALL
761	HUMAN_SIDESTEP_FALLL
762	HUMAN_WALK_LOGBALANCE
763	HUMAN_WALK_LOGBALANCE_READY
764	HUMAN_WALK_LOGBALANCE_STUMBLE
765	HUMAN_DROWNING
766	HUMAN_FALLING
767	HUMAN_FALLING_END
768	HUMAN_FALLING_4
769	HUMAN_STEPPINGSTONEJUMP
770	HUMAN_WOBBLEANDFALL_L
771	HUMAN_WOBBLEANDFALL_R
772	HUMAN_SWIM
773	HUMAN_SWIM_READY
774	HUMAN_THROWROPE
775	HUMAN_THROWROPE_UP
776	HUMAN_WADING
777	HUMAN_WADING_READY
778	HUMAN_GNOME_TACKLE
779	HUMAN_TACKLED
780	HUMAN_GNOME_TACKLE_FAIL
781	HUMAN_GNOME_TACKLE_READY
782	HUMAN_CATCH
783	HUMAN_THROW_GNOMEBALL
785	HUMAN_BLOWN_END_GETUP_PRIORITY
791	HUMAN_RUNECRAFT
792	HUMAN_GENI_WALKANDREADY
793	HUMAN_CAST2_TELEPORT
794	HUMAN_STAMP
795	HUMAN_STUMBLE_AND_HANG
796	HUMAN_STUMBLE_AND_HANG_READY
797	HUMAN_STUMBLE_AND_HANG_CLIMBUP
798	HUMAN_BOXLEVER
802	HUMAN_FISHSIZE
803	HUMAN_SMOKEPUFF_TELE_APPEAR
804	HUMAN_SMOKEPUFF_TELE_DISAPPEAR
805	HUMAN_MINDTRICK
806	HUMAN_STAKE
807	HUMAN_LONGJUMP
808	HUMAN_READY
809	HUMAN_DS_READY
810	HUMAN_PUSH
811	HUMAN_CASTING
812	HUMAN_TRANS_CASTING
813	HUMAN_STAFFREADY
814	HUMAN_GETINBED
815	HUMAN_GETOUTBED
816	HUMAN_GETINBED_LEFT
817	HUMAN_GETOUTBED_LEFT
818	HUMAN_DANCING
819	HUMAN_WALK_F
820	HUMAN_WALK_B
821	HUMAN_WALK_L
822	HUMAN_WALK_R
823	HUMAN_TURNONSPOT
824	HUMAN_RUNNING
825	HUMAN_READY_DH
826	HUMAN_WALK_F_DH
827	HUMAN_PICKUPFLOOR
828	HUMAN_REACHFORLADDER
829	HUMAN_EAT
830	HUMAN_DIG
831	HUMAN_DIG_LONG
832	HUMAN_PICKUPTABLE
833	HUMAN_REACHFORLADDERTOP
834	HUMAN_LEVERDOWN
835	HUMAN_LEVERUP
836	HUMAN_DEATH
837	HUMAN_DEATH_BACKWARDS
838	HUMAN_UNCONSCIOUS
839	HUMAN_WALK_STYLE
840	HUMAN_WALK_CRUMBLEDWALL
841	HUMAN_TRANSWALK_F
842	HUMAN_TRANSREADY
843	HUMAN_TRANSDEATH
844	HUMAN_CRAWLING
845	HUMAN_CRAWLING_READY
846	HUMAN_STUMBLE_BACK
847	HUMAN_READY_SCYTHE
848	HUMAN_STUNNED
849	HUMAN_LEDGE_ON_LEFT
850	HUMAN_LEDGE_OFF_LEFT
851	HUMAN_LEDGE_ON_RIGHT
852	HUMAN_LEDGE_OFF_RIGHT
853	HUMAN_LEDGE_WALK_LEFT
854	HUMAN_LEDGE_WALK_RIGHT
855	EMOTE_YES
856	EMOTE_NO
857	EMOTE_THINK
858	EMOTE_BOW
859	EMOTE_ANGRY
860	EMOTE_CRY
861	EMOTE_LAUGH
862	EMOTE_CHEER
863	EMOTE_WAVE
864	EMOTE_BECKON
865	EMOTE_CLAP
866	EMOTE_DANCE
867	HUMAN_WOODCUTTING_RUNE_AXE
868	EMOTE_RUN_ON_SPOT
869	HUMAN_WOODCUTTING_ADAMANT_AXE
870	EMOTE_STARJUMP_5
871	HUMAN_WOODCUTTING_MITHRIL_AXE
872	EMOTE_PUSHUPS_5
873	HUMAN_WOODCUTTING_BLACK_AXE
874	EMOTE_SITUPS_5
875	HUMAN_WOODCUTTING_STEEL_AXE
877	HUMAN_WOODCUTTING_IRON_AXE
879	HUMAN_WOODCUTTING_BRONZE_AXE
881	HUMAN_PICKPOCKET
882	HUMAN_WALK_FENCE_NORTH
883	HUMAN_POTTERYWHEEL
884	HUMAN_GLASSBLOWING
885	HUMAN_DRAGONSTONECUTTING
886	HUMAN_DIAMONDCUTTING
887	HUMAN_RUBYCUTTING
888	HUMAN_SAPPHIRECUTTING
889	HUMAN_EMERALDCUTTING
890	HUMAN_OPALCUTTING
891	HUMAN_JADECUTTING
892	HUMAN_REDTOPAZCUTTING
893	HUMAN_SHEARING
895	HUMAN_FILLBUCKET_SANDPIT
896	HUMAN_COOKING
897	HUMAN_FIRECOOKING
898	HUMAN_SMITHING
899	HUMAN_FURNACE
904	HUMAN_UPASS_HANG_READY
905	HUMAN_UPASS_STUMBLE_INTO_HANG
906	HUMAN_UPASS_CLIMB_OUT_OF_HANG
908	HUMAN_BULLROARER
909	HUMAN_MAPPING
910	HUMAN_MACHETTE_CHOP
911	HUMAN_KNIFE_CHOP
915	HUMAN_LEAN
916	HUMAN_LEAN_READY
918	HUMAN_PLAYHORSEY_BROWN
919	HUMAN_PLAYHORSEY_WHITE
920	HUMAN_PLAYHORSEY_BLACK
921	HUMAN_PLAYHORSEY_GREY
929	HUMAN_STAKE2
931	HUMAN_CAST_ENCHANTRING
1026	HUMAN_CHOMPYBIRD_OGREBELLOWS
1078	HUMAN_TRANSFORM
1105	HUMAN_ROPESWING_LONG_MISS
1106	HUMAN_LOWWALL_FAIL
1128	EMOTE_GLASS_WALL
1129	EMOTE_MIME_LEAN
1130	EMOTE_CLIMBING_ROPE
1131	EMOTE_GLASS_BOX
1137	HUMAN_SITTING_CHAIR
1156	HUMAN_SHIELD_DEFENCE
1157	HUMAN_TROLL_FLYBACK
1161	HUMAN_CASTENTANGLE_STAFF
1162	HUMAN_CASTSTRIKE_STAFF
1163	HUMAN_CASTCONFUSE_STAFF
1164	HUMAN_CASTWEAKEN_STAFF
1165	HUMAN_CASTCURSE_STAFF
1166	HUMAN_CASTCRUMBLEUNDEAD_STAFF
1167	HUMAN_CASTWAVE_STAFF
1168	HUMAN_CASTENFEEBLE_STAFF
1169	HUMAN_CASTSTUN_STAFF
1191	HUMAN_EAT_BANANA
1193	HUMAN_OCTOPUS_POT
1194	HUMAN_DRINK_RUM
1196	HUMAN_WRETCH
1205	HUMAN_HALBERDWALK_F
1206	HUMAN_HALBERDWALK_B
1207	HUMAN_HALBERDWALK_L
1208	HUMAN_HALBERDWALK_R
1209	HUMAN_HALBERDTURNONSPOT
1210	HUMAN_HALBERDRUNNING
1248	HUMAN_FLETCHING
1249	HUMAN_LEATHER_CRAFTING
1252	HUMAN_LOWWALL
1280	HUMAN_SNAILSHELLCUTTING
1306	HUMAN_ZOMBIE_WALK
1307	HUMAN_SHADE_DEFENCE
1309	HUMAN_LIMESTONECUTTING
1323	HUMAN_WALK_TANKARD_F
1324	HUMAN_WALK_TANKARD_B
1325	HUMAN_WALK_TANKARD_L
1326	HUMAN_WALK_TANKARD_R
1350	HUMAN_READBOOK
1351	HUMAN_SITTINGDOWN_READY
1352	HUMAN_SITTINGDOWN_SCRATCH
1353	HUMAN_SITTINGDOWN_THINK
1354	HUMAN_SITTINGDOWN_MOVE
1374	EMOTE_BLOW_KISS
1379	HUMAN_MM_FLYBACK
1421	HUMAN_BANNERREADY
1422	HUMAN_BANNERWALK_F
1423	HUMAN_BANNERWALK_B
1424	HUMAN_BANNERWALK_L
1425	HUMAN_BANNERWALK_R
1426	HUMAN_BANNERTURNONSPOT
1427	HUMAN_BANNERRUNNING
1428	HUMAN_BANNER_SPIKE
1429	HUMAN_BANNER_BLOCK
1440	HUMAN_CRAWLING_LONG
1441	HUMAN_STUMBLE_BACK_CONTINUOUS
1486	HUMAN_PICKUPTROLLWEISS_DOWN
1487	HUMAN_PICKUPTROLLWEISS_UP
1603	HUMAN_JUMP_HURDLE
1604	HUMAN_JUMP_STONES
1696	HUMAN_DODGE_RF_A
1697	HUMAN_DODGE_RF_B
1698	HUMAN_DODGE_RF_C
1699	HUMAN_DODGE_RF_D
1700	HUMAN_DODGE_RF_E
1701	HUMAN_DODGE_RF_F
1702	HUMAN_ZAMORAKSPEAR_TURNONSPOT
1703	HUMAN_ZAMORAKSPEAR_WALK_F
1704	HUMAN_ZAMORAKSPEAR_WALK_B
1705	HUMAN_ZAMORAKSPEAR_WALKRIGHT
1706	HUMAN_ZAMORAKSPEAR_WALKLEFT
1707	HUMAN_ZAMORAKSPEAR_RUN
1709	HUMAN_ZAMORAKSPEAR_BLOCK
1710	HUMAN_ZAMORAKSPEAR_LUNGE
1711	HUMAN_ZAMORAKSPEAR_STAB
1712	HUMAN_ZAMORAKSPEAR_SLASH
1713	HUMAN_ZAMORAKSPEAR_READY
1728	HUMAN_FARMING
1755	HUMAN_HAMMER_HIT
1774	HUMAN_EGG_ROLL
1775	HUMAN_EGG_ROLL_FAST
1809	HUMAN_WALL_BEAST_SPECIALATTACK_START
1810	HUMAN_WALL_BEAST_SPECIALATTACK_READY
1811	HUMAN_WALL_BEAST_SPECIALATTACK_END
1816	HUMAN_TELEPORT_OTHER_IMPACT
1818	HUMAN_TELEPORT_OTHER_CASTING
1819	HUMAN_CASTING_TELE_BLOCK
1820	HUMAN_CASTING_TELE_BLOCK_STAFF
1830	HUMAN_RUBBER_CHICKEN_WALK
1831	HUMAN_RUBBER_CHICKEN_RUNNING
1832	HUMAN_RUBBER_CHICKEN_READY
1833	HUMAN_RUBBER_CHICKEN_ATTACK
1834	HUMAN_RUBBER_CHICKEN_BLOCK
1835	HUMAN_CHICKEN_DANCE
1836	HUMAN_SKIPPING_WALK
1837	HUMAN_SKIPPING_READY
1989	HUMAN_CHOCOLATE_FLETCHING
2009	HUMAN_COLLECT_SAP
2059	HUMAN_READBOOK_POSH
2093	HUMAN_OPENINGCHEST_START
2094	HUMAN_OPENINGCHEST_MID
2095	HUMAN_OPENINGCHEST_END
2096	HUMAN_PICK_WALL_START
2097	HUMAN_PICK_WALL_MIDDLE
2098	HUMAN_PICK_WALL_END
2105	EMOTE_PANIC
2106	EMOTE_DANCE_SCOTTISH
2107	EMOTE_DANCE_SPIN
2108	EMOTE_DANCE_HEADBANG
2109	EMOTE_JUMP_WITH_JOY
2110	EMOTE_YA_BOO_SUCKS
2111	EMOTE_YAWN
2112	EMOTE_FREMMENIK_SALUTE
2113	EMOTE_SHRUG
2116	HUMAN_CANOEING_CARVE_INFERNAL_AXE
2117	HUMAN_WOODCUTTING_INFERNAL_AXE
2127	HUMAN_CAVE_GOBLIN_BOW
2128	HUMAN_CAVE_GOBLIN_DANCE
2146	HUMAN_CLIMBING_BOOKCASE
2147	HUMAN_CLIMBING_BOOKCASE_FAIL
2148	HUMAN_MINECART_ANIM
2149	HUMAN_GENI_BOWING
2171	HUMAN_USE_WOM_TELECOPE
2306	HUMAN_APPLECRUSH
2316	HUMAN_TOADCANNON_READY
2317	HUMAN_TOADCANNON_WALK_F
2318	HUMAN_TOADCANNON_WALK_B
2319	HUMAN_TOADCANNON_WALK_L
2320	HUMAN_TOADCANNON_WALK_R
